disorder,prop_disorder,n_agents,p,s,m,n,dict_get_mode,dict_return_mode,avg_demand,avg_util,max_prop_disorder,max_disorder,scenario,run_time
6,0.06,1800,0.5,5,20,10,{'random': 1},{'random': 1},50.0,1.0,0.2,20.0,random,2.4275569915771484
8,0.08,1800,0.5,5,20,10,{'random': 1},{'random': 1},50.0,1.0,0.2,20.0,random,2.4275569915771484
10,0.05,900,0.5,5,40,20,{'random': 1},{'random': 1},25.0,0.25,0.2,40.0,random,1.3239805698394775
20,0.1,900,0.5,5,40,20,{'random': 1},{'random': 1},25.0,0.25,0.2,40.0,random,1.3239805698394775
22,0.11,900,0.5,5,40,20,{'random': 1},{'random': 1},25.0,0.25,0.2,40.0,random,1.3239805698394775
26,0.13,900,0.5,5,40,20,{'random': 1},{'random': 1},25.0,0.25,0.2,40.0,random,1.3239805698394775
13,0.065,1800,0.5,5,40,20,{'random': 1},{'random': 1},50.0,0.5,0.2,40.0,random,2.560145616531372
18,0.09,1800,0.5,5,40,20,{'random': 1},{'random': 1},50.0,0.5,0.2,40.0,random,2.560145616531372
4,0.02,1800,0.5,5,40,20,{'random': 1},{'random': 1},50.0,0.5,0.2,40.0,random,2.560145616531372
18,0.09,1800,0.5,5,40,20,{'random': 1},{'random': 1},50.0,0.5,0.2,40.0,random,2.560145616531372
6,0.03,2700,0.5,5,40,20,{'random': 1},{'random': 1},75.0,0.75,0.2,40.0,random,3.6957926750183105
9,0.045,2700,0.5,5,40,20,{'random': 1},{'random': 1},75.0,0.75,0.2,40.0,random,3.6957926750183105
8,0.04,2700,0.5,5,40,20,{'random': 1},{'random': 1},75.0,0.75,0.2,40.0,random,3.6957926750183105
3,0.015,2700,0.5,5,40,20,{'random': 1},{'random': 1},75.0,0.75,0.2,40.0,random,3.6957926750183105
6,0.03,3600,0.5,5,40,20,{'random': 1},{'random': 1},100.0,1.0,0.2,40.0,random,4.769570350646973
8,0.04,3600,0.5,5,40,20,{'random': 1},{'random': 1},100.0,1.0,0.2,40.0,random,4.769570350646973
6,0.03,3600,0.5,5,40,20,{'random': 1},{'random': 1},100.0,1.0,0.2,40.0,random,4.769570350646973
9,0.045,3600,0.5,5,40,20,{'random': 1},{'random': 1},100.0,1.0,0.2,40.0,random,4.769570350646973
31,0.10333333333333333,1350,0.5,5,60,30,{'random': 1},{'random': 1},37.5,0.25,0.2,60.0,random,1.8744511604309082
21,0.07,1350,0.5,5,60,30,{'random': 1},{'random': 1},37.5,0.25,0.2,60.0,random,1.8744511604309082
30,0.1,1350,0.5,5,60,30,{'random': 1},{'random': 1},37.5,0.25,0.2,60.0,random,1.8744511604309082
20,0.06666666666666667,1350,0.5,5,60,30,{'random': 1},{'random': 1},37.5,0.25,0.2,60.0,random,1.8744511604309082
29,0.09666666666666666,2700,0.5,5,60,30,{'random': 1},{'random': 1},75.0,0.5,0.2,60.0,random,3.824378728866577
21,0.07,2700,0.5,5,60,30,{'random': 1},{'random': 1},75.0,0.5,0.2,60.0,random,3.824378728866577
38,0.12666666666666668,2700,0.5,5,60,30,{'random': 1},{'random': 1},75.0,0.5,0.2,60.0,random,3.824378728866577
30,0.1,2700,0.5,5,60,30,{'random': 1},{'random': 1},75.0,0.5,0.2,60.0,random,3.824378728866577
9,0.03,4050,0.5,5,60,30,{'random': 1},{'random': 1},112.5,0.75,0.2,60.0,random,5.63434910774231
13,0.043333333333333335,4050,0.5,5,60,30,{'random': 1},{'random': 1},112.5,0.75,0.2,60.0,random,5.63434910774231
18,0.06,4050,0.5,5,60,30,{'random': 1},{'random': 1},112.5,0.75,0.2,60.0,random,5.63434910774231
13,0.043333333333333335,4050,0.5,5,60,30,{'random': 1},{'random': 1},112.5,0.75,0.2,60.0,random,5.63434910774231
15,0.05,5400,0.5,5,60,30,{'random': 1},{'random': 1},150.0,1.0,0.2,60.0,random,7.311208724975586
6,0.02,5400,0.5,5,60,30,{'random': 1},{'random': 1},150.0,1.0,0.2,60.0,random,7.311208724975586
12,0.04,5400,0.5,5,60,30,{'random': 1},{'random': 1},150.0,1.0,0.2,60.0,random,7.311208724975586
6,0.02,5400,0.5,5,60,30,{'random': 1},{'random': 1},150.0,1.0,0.2,60.0,random,7.311208724975586
9,0.09,495,0.55,5,20,11,{'random': 1},{'random': 1},13.75,0.25,0.21999999999999997,21.999999999999996,random,0.7296314239501953
15,0.15,495,0.55,5,20,11,{'random': 1},{'random': 1},13.75,0.25,0.21999999999999997,21.999999999999996,random,0.7296314239501953
15,0.15,495,0.55,5,20,11,{'random': 1},{'random': 1},13.75,0.25,0.21999999999999997,21.999999999999996,random,0.7296314239501953
15,0.15,495,0.55,5,20,11,{'random': 1},{'random': 1},13.75,0.25,0.21999999999999997,21.999999999999996,random,0.7296314239501953
11,0.11,990,0.55,5,20,11,{'random': 1},{'random': 1},27.5,0.5,0.21999999999999997,21.999999999999996,random,1.3558969497680664
11,0.11,990,0.55,5,20,11,{'random': 1},{'random': 1},27.5,0.5,0.21999999999999997,21.999999999999996,random,1.3558969497680664
6,0.06,990,0.55,5,20,11,{'random': 1},{'random': 1},27.5,0.5,0.21999999999999997,21.999999999999996,random,1.3558969497680664
9,0.09,990,0.55,5,20,11,{'random': 1},{'random': 1},27.5,0.5,0.21999999999999997,21.999999999999996,random,1.3558969497680664
6,0.06,1485,0.55,5,20,11,{'random': 1},{'random': 1},41.25,0.75,0.21999999999999997,21.999999999999996,random,2.0686428546905518
6,0.06,1485,0.55,5,20,11,{'random': 1},{'random': 1},41.25,0.75,0.21999999999999997,21.999999999999996,random,2.0686428546905518
8,0.08,1485,0.55,5,20,11,{'random': 1},{'random': 1},41.25,0.75,0.21999999999999997,21.999999999999996,random,2.0686428546905518
4,0.04,1485,0.55,5,20,11,{'random': 1},{'random': 1},41.25,0.75,0.21999999999999997,21.999999999999996,random,2.0686428546905518
6,0.06,1980,0.55,5,20,11,{'random': 1},{'random': 1},55.0,1.0,0.21999999999999997,21.999999999999996,random,2.747781276702881
6,0.06,1980,0.55,5,20,11,{'random': 1},{'random': 1},55.0,1.0,0.21999999999999997,21.999999999999996,random,2.747781276702881
5,0.05,1980,0.55,5,20,11,{'random': 1},{'random': 1},55.0,1.0,0.21999999999999997,21.999999999999996,random,2.747781276702881
3,0.03,1980,0.55,5,20,11,{'random': 1},{'random': 1},55.0,1.0,0.21999999999999997,21.999999999999996,random,2.747781276702881
24,0.12,990,0.55,5,40,22,{'random': 1},{'random': 1},27.5,0.25,0.21999999999999997,43.99999999999999,random,1.385862112045288
14,0.07,990,0.55,5,40,22,{'random': 1},{'random': 1},27.5,0.25,0.21999999999999997,43.99999999999999,random,1.385862112045288
14,0.07,990,0.55,5,40,22,{'random': 1},{'random': 1},27.5,0.25,0.21999999999999997,43.99999999999999,random,1.385862112045288
30,0.15,990,0.55,5,40,22,{'random': 1},{'random': 1},27.5,0.25,0.21999999999999997,43.99999999999999,random,1.385862112045288
8,0.04,1980,0.55,5,40,22,{'random': 1},{'random': 1},55.0,0.5,0.21999999999999997,43.99999999999999,random,3.18220853805542
10,0.05,1980,0.55,5,40,22,{'random': 1},{'random': 1},55.0,0.5,0.21999999999999997,43.99999999999999,random,3.18220853805542
17,0.085,1980,0.55,5,40,22,{'random': 1},{'random': 1},55.0,0.5,0.21999999999999997,43.99999999999999,random,3.18220853805542
14,0.07,1980,0.55,5,40,22,{'random': 1},{'random': 1},55.0,0.5,0.21999999999999997,43.99999999999999,random,3.18220853805542
17,0.085,2970,0.55,5,40,22,{'random': 1},{'random': 1},82.5,0.75,0.21999999999999997,43.99999999999999,random,5.203135251998901
7,0.035,2970,0.55,5,40,22,{'random': 1},{'random': 1},82.5,0.75,0.21999999999999997,43.99999999999999,random,5.203135251998901
13,0.065,2970,0.55,5,40,22,{'random': 1},{'random': 1},82.5,0.75,0.21999999999999997,43.99999999999999,random,5.203135251998901
6,0.03,2970,0.55,5,40,22,{'random': 1},{'random': 1},82.5,0.75,0.21999999999999997,43.99999999999999,random,5.203135251998901
9,0.045,3960,0.55,5,40,22,{'random': 1},{'random': 1},110.0,1.0,0.21999999999999997,43.99999999999999,random,6.840515613555908
8,0.04,3960,0.55,5,40,22,{'random': 1},{'random': 1},110.0,1.0,0.21999999999999997,43.99999999999999,random,6.840515613555908
5,0.025,3960,0.55,5,40,22,{'random': 1},{'random': 1},110.0,1.0,0.21999999999999997,43.99999999999999,random,6.840515613555908
15,0.075,3960,0.55,5,40,22,{'random': 1},{'random': 1},110.0,1.0,0.21999999999999997,43.99999999999999,random,6.840515613555908
9,0.03,1485,0.55,5,60,33,{'random': 1},{'random': 1},41.25,0.25,0.21999999999999997,65.99999999999999,random,2.416654586791992
27,0.09,1485,0.55,5,60,33,{'random': 1},{'random': 1},41.25,0.25,0.21999999999999997,65.99999999999999,random,2.416654586791992
36,0.12,1485,0.55,5,60,33,{'random': 1},{'random': 1},41.25,0.25,0.21999999999999997,65.99999999999999,random,2.416654586791992
42,0.14,1485,0.55,5,60,33,{'random': 1},{'random': 1},41.25,0.25,0.21999999999999997,65.99999999999999,random,2.416654586791992
24,0.08,2970,0.55,5,60,33,{'random': 1},{'random': 1},82.5,0.5,0.21999999999999997,65.99999999999999,random,4.856659173965454
13,0.043333333333333335,2970,0.55,5,60,33,{'random': 1},{'random': 1},82.5,0.5,0.21999999999999997,65.99999999999999,random,4.856659173965454
25,0.08333333333333333,2970,0.55,5,60,33,{'random': 1},{'random': 1},82.5,0.5,0.21999999999999997,65.99999999999999,random,4.856659173965454
24,0.08,2970,0.55,5,60,33,{'random': 1},{'random': 1},82.5,0.5,0.21999999999999997,65.99999999999999,random,4.856659173965454
12,0.04,4455,0.55,5,60,33,{'random': 1},{'random': 1},123.75,0.75,0.21999999999999997,65.99999999999999,random,6.35537052154541
23,0.07666666666666666,4455,0.55,5,60,33,{'random': 1},{'random': 1},123.75,0.75,0.21999999999999997,65.99999999999999,random,6.35537052154541
17,0.056666666666666664,4455,0.55,5,60,33,{'random': 1},{'random': 1},123.75,0.75,0.21999999999999997,65.99999999999999,random,6.35537052154541
15,0.05,4455,0.55,5,60,33,{'random': 1},{'random': 1},123.75,0.75,0.21999999999999997,65.99999999999999,random,6.35537052154541
8,0.02666666666666667,5940,0.55,5,60,33,{'random': 1},{'random': 1},165.0,1.0,0.21999999999999997,65.99999999999999,random,8.56185793876648
10,0.03333333333333333,5940,0.55,5,60,33,{'random': 1},{'random': 1},165.0,1.0,0.21999999999999997,65.99999999999999,random,8.56185793876648
11,0.03666666666666667,5940,0.55,5,60,33,{'random': 1},{'random': 1},165.0,1.0,0.21999999999999997,65.99999999999999,random,8.56185793876648
8,0.02666666666666667,5940,0.55,5,60,33,{'random': 1},{'random': 1},165.0,1.0,0.21999999999999997,65.99999999999999,random,8.56185793876648
17,0.17,540,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},15.0,0.25,0.23999999999999994,23.999999999999993,random,0.7899212837219238
15,0.15,540,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},15.0,0.25,0.23999999999999994,23.999999999999993,random,0.7899212837219238
16,0.16,540,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},15.0,0.25,0.23999999999999994,23.999999999999993,random,0.7899212837219238
11,0.11,540,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},15.0,0.25,0.23999999999999994,23.999999999999993,random,0.7899212837219238
9,0.09,1080,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},30.0,0.5,0.23999999999999994,23.999999999999993,random,1.5110301971435547
16,0.16,1080,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},30.0,0.5,0.23999999999999994,23.999999999999993,random,1.5110301971435547
14,0.14,1080,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},30.0,0.5,0.23999999999999994,23.999999999999993,random,1.5110301971435547
7,0.07,1080,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},30.0,0.5,0.23999999999999994,23.999999999999993,random,1.5110301971435547
6,0.06,1620,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},45.0,0.75,0.23999999999999994,23.999999999999993,random,2.2751991748809814
7,0.07,1620,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},45.0,0.75,0.23999999999999994,23.999999999999993,random,2.2751991748809814
12,0.12,1620,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},45.0,0.75,0.23999999999999994,23.999999999999993,random,2.2751991748809814
14,0.14,1620,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},45.0,0.75,0.23999999999999994,23.999999999999993,random,2.2751991748809814
5,0.05,2160,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},60.0,1.0,0.23999999999999994,23.999999999999993,random,2.976217031478882
2,0.02,2160,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},60.0,1.0,0.23999999999999994,23.999999999999993,random,2.976217031478882
8,0.08,2160,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},60.0,1.0,0.23999999999999994,23.999999999999993,random,2.976217031478882
6,0.06,2160,0.6000000000000001,5,20,12,{'random': 1},{'random': 1},60.0,1.0,0.23999999999999994,23.999999999999993,random,2.976217031478882
22,0.11,1080,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},30.0,0.25,0.23999999999999994,47.999999999999986,random,1.4730737209320068
22,0.11,1080,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},30.0,0.25,0.23999999999999994,47.999999999999986,random,1.4730737209320068
16,0.08,1080,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},30.0,0.25,0.23999999999999994,47.999999999999986,random,1.4730737209320068
28,0.14,1080,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},30.0,0.25,0.23999999999999994,47.999999999999986,random,1.4730737209320068
20,0.1,2160,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},60.0,0.5,0.23999999999999994,47.999999999999986,random,3.712617874145508
24,0.12,2160,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},60.0,0.5,0.23999999999999994,47.999999999999986,random,3.712617874145508
23,0.115,2160,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},60.0,0.5,0.23999999999999994,47.999999999999986,random,3.712617874145508
20,0.1,2160,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},60.0,0.5,0.23999999999999994,47.999999999999986,random,3.712617874145508
8,0.04,3240,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},90.0,0.75,0.23999999999999994,47.999999999999986,random,4.738086938858032
13,0.065,3240,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},90.0,0.75,0.23999999999999994,47.999999999999986,random,4.738086938858032
8,0.04,3240,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},90.0,0.75,0.23999999999999994,47.999999999999986,random,4.738086938858032
14,0.07,3240,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},90.0,0.75,0.23999999999999994,47.999999999999986,random,4.738086938858032
3,0.015,4320,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},120.0,1.0,0.23999999999999994,47.999999999999986,random,6.125943183898926
11,0.055,4320,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},120.0,1.0,0.23999999999999994,47.999999999999986,random,6.125943183898926
7,0.035,4320,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},120.0,1.0,0.23999999999999994,47.999999999999986,random,6.125943183898926
6,0.03,4320,0.6000000000000001,5,40,24,{'random': 1},{'random': 1},120.0,1.0,0.23999999999999994,47.999999999999986,random,6.125943183898926
29,0.09666666666666666,1620,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},45.0,0.25,0.23999999999999994,71.99999999999999,random,2.42564058303833
28,0.09333333333333334,1620,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},45.0,0.25,0.23999999999999994,71.99999999999999,random,2.42564058303833
37,0.12333333333333334,1620,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},45.0,0.25,0.23999999999999994,71.99999999999999,random,2.42564058303833
32,0.10666666666666667,1620,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},45.0,0.25,0.23999999999999994,71.99999999999999,random,2.42564058303833
16,0.05333333333333334,3240,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},90.0,0.5,0.23999999999999994,71.99999999999999,random,4.787888050079346
30,0.1,3240,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},90.0,0.5,0.23999999999999994,71.99999999999999,random,4.787888050079346
37,0.12333333333333334,3240,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},90.0,0.5,0.23999999999999994,71.99999999999999,random,4.787888050079346
33,0.11,3240,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},90.0,0.5,0.23999999999999994,71.99999999999999,random,4.787888050079346
27,0.09,4860,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},135.0,0.75,0.23999999999999994,71.99999999999999,random,7.382507085800171
19,0.06333333333333334,4860,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},135.0,0.75,0.23999999999999994,71.99999999999999,random,7.382507085800171
15,0.05,4860,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},135.0,0.75,0.23999999999999994,71.99999999999999,random,7.382507085800171
19,0.06333333333333334,4860,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},135.0,0.75,0.23999999999999994,71.99999999999999,random,7.382507085800171
10,0.03333333333333333,6480,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},180.0,1.0,0.23999999999999994,71.99999999999999,random,9.889718770980835
10,0.03333333333333333,6480,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},180.0,1.0,0.23999999999999994,71.99999999999999,random,9.889718770980835
9,0.03,6480,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},180.0,1.0,0.23999999999999994,71.99999999999999,random,9.889718770980835
7,0.023333333333333334,6480,0.6000000000000001,5,60,36,{'random': 1},{'random': 1},180.0,1.0,0.23999999999999994,71.99999999999999,random,9.889718770980835
14,0.14,585,0.65,5,20,13,{'random': 1},{'random': 1},16.25,0.25,0.20999999999999996,20.999999999999996,random,0.8811972141265869
10,0.1,585,0.65,5,20,13,{'random': 1},{'random': 1},16.25,0.25,0.20999999999999996,20.999999999999996,random,0.8811972141265869
12,0.12,585,0.65,5,20,13,{'random': 1},{'random': 1},16.25,0.25,0.20999999999999996,20.999999999999996,random,0.8811972141265869
16,0.16,585,0.65,5,20,13,{'random': 1},{'random': 1},16.25,0.25,0.20999999999999996,20.999999999999996,random,0.8811972141265869
7,0.07,1170,0.65,5,20,13,{'random': 1},{'random': 1},32.5,0.5,0.20999999999999996,20.999999999999996,random,2.001783847808838
7,0.07,1170,0.65,5,20,13,{'random': 1},{'random': 1},32.5,0.5,0.20999999999999996,20.999999999999996,random,2.001783847808838
11,0.11,1170,0.65,5,20,13,{'random': 1},{'random': 1},32.5,0.5,0.20999999999999996,20.999999999999996,random,2.001783847808838
12,0.12,1170,0.65,5,20,13,{'random': 1},{'random': 1},32.5,0.5,0.20999999999999996,20.999999999999996,random,2.001783847808838
10,0.1,1755,0.65,5,20,13,{'random': 1},{'random': 1},48.75,0.75,0.20999999999999996,20.999999999999996,random,2.882840633392334
5,0.05,1755,0.65,5,20,13,{'random': 1},{'random': 1},48.75,0.75,0.20999999999999996,20.999999999999996,random,2.882840633392334
13,0.13,1755,0.65,5,20,13,{'random': 1},{'random': 1},48.75,0.75,0.20999999999999996,20.999999999999996,random,2.882840633392334
11,0.11,1755,0.65,5,20,13,{'random': 1},{'random': 1},48.75,0.75,0.20999999999999996,20.999999999999996,random,2.882840633392334
7,0.07,2340,0.65,5,20,13,{'random': 1},{'random': 1},65.0,1.0,0.20999999999999996,20.999999999999996,random,3.526869773864746
8,0.08,2340,0.65,5,20,13,{'random': 1},{'random': 1},65.0,1.0,0.20999999999999996,20.999999999999996,random,3.526869773864746
6,0.06,2340,0.65,5,20,13,{'random': 1},{'random': 1},65.0,1.0,0.20999999999999996,20.999999999999996,random,3.526869773864746
7,0.07,2340,0.65,5,20,13,{'random': 1},{'random': 1},65.0,1.0,0.20999999999999996,20.999999999999996,random,3.526869773864746
15,0.075,1170,0.65,5,40,26,{'random': 1},{'random': 1},32.5,0.25,0.20999999999999996,41.99999999999999,random,1.6236295700073242
26,0.13,1170,0.65,5,40,26,{'random': 1},{'random': 1},32.5,0.25,0.20999999999999996,41.99999999999999,random,1.6236295700073242
28,0.14,1170,0.65,5,40,26,{'random': 1},{'random': 1},32.5,0.25,0.20999999999999996,41.99999999999999,random,1.6236295700073242
23,0.115,1170,0.65,5,40,26,{'random': 1},{'random': 1},32.5,0.25,0.20999999999999996,41.99999999999999,random,1.6236295700073242
16,0.08,2340,0.65,5,40,26,{'random': 1},{'random': 1},65.0,0.5,0.20999999999999996,41.99999999999999,random,3.6295883655548096
16,0.08,2340,0.65,5,40,26,{'random': 1},{'random': 1},65.0,0.5,0.20999999999999996,41.99999999999999,random,3.6295883655548096
22,0.11,2340,0.65,5,40,26,{'random': 1},{'random': 1},65.0,0.5,0.20999999999999996,41.99999999999999,random,3.6295883655548096
23,0.115,2340,0.65,5,40,26,{'random': 1},{'random': 1},65.0,0.5,0.20999999999999996,41.99999999999999,random,3.6295883655548096
17,0.085,3510,0.65,5,40,26,{'random': 1},{'random': 1},97.5,0.75,0.20999999999999996,41.99999999999999,random,5.466866731643677
9,0.045,3510,0.65,5,40,26,{'random': 1},{'random': 1},97.5,0.75,0.20999999999999996,41.99999999999999,random,5.466866731643677
15,0.075,3510,0.65,5,40,26,{'random': 1},{'random': 1},97.5,0.75,0.20999999999999996,41.99999999999999,random,5.466866731643677
6,0.03,3510,0.65,5,40,26,{'random': 1},{'random': 1},97.5,0.75,0.20999999999999996,41.99999999999999,random,5.466866731643677
12,0.06,4680,0.65,5,40,26,{'random': 1},{'random': 1},130.0,1.0,0.20999999999999996,41.99999999999999,random,6.9023542404174805
8,0.04,4680,0.65,5,40,26,{'random': 1},{'random': 1},130.0,1.0,0.20999999999999996,41.99999999999999,random,6.9023542404174805
12,0.06,4680,0.65,5,40,26,{'random': 1},{'random': 1},130.0,1.0,0.20999999999999996,41.99999999999999,random,6.9023542404174805
11,0.055,4680,0.65,5,40,26,{'random': 1},{'random': 1},130.0,1.0,0.20999999999999996,41.99999999999999,random,6.9023542404174805
29,0.09666666666666666,1755,0.65,5,60,39,{'random': 1},{'random': 1},48.75,0.25,0.20999999999999996,62.999999999999986,random,2.556659460067749
28,0.09333333333333334,1755,0.65,5,60,39,{'random': 1},{'random': 1},48.75,0.25,0.20999999999999996,62.999999999999986,random,2.556659460067749
36,0.12,1755,0.65,5,60,39,{'random': 1},{'random': 1},48.75,0.25,0.20999999999999996,62.999999999999986,random,2.556659460067749
42,0.14,1755,0.65,5,60,39,{'random': 1},{'random': 1},48.75,0.25,0.20999999999999996,62.999999999999986,random,2.556659460067749
37,0.12333333333333334,3510,0.65,5,60,39,{'random': 1},{'random': 1},97.5,0.5,0.20999999999999996,62.999999999999986,random,4.8442113399505615
28,0.09333333333333334,3510,0.65,5,60,39,{'random': 1},{'random': 1},97.5,0.5,0.20999999999999996,62.999999999999986,random,4.8442113399505615
21,0.07,3510,0.65,5,60,39,{'random': 1},{'random': 1},97.5,0.5,0.20999999999999996,62.999999999999986,random,4.8442113399505615
38,0.12666666666666668,3510,0.65,5,60,39,{'random': 1},{'random': 1},97.5,0.5,0.20999999999999996,62.999999999999986,random,4.8442113399505615
14,0.04666666666666667,5265,0.65,5,60,39,{'random': 1},{'random': 1},146.25,0.75,0.20999999999999996,62.999999999999986,random,8.021777629852295
22,0.07333333333333333,5265,0.65,5,60,39,{'random': 1},{'random': 1},146.25,0.75,0.20999999999999996,62.999999999999986,random,8.021777629852295
19,0.06333333333333334,5265,0.65,5,60,39,{'random': 1},{'random': 1},146.25,0.75,0.20999999999999996,62.999999999999986,random,8.021777629852295
10,0.03333333333333333,5265,0.65,5,60,39,{'random': 1},{'random': 1},146.25,0.75,0.20999999999999996,62.999999999999986,random,8.021777629852295
4,0.013333333333333334,7020,0.65,5,60,39,{'random': 1},{'random': 1},195.0,1.0,0.20999999999999996,62.999999999999986,random,10.642974615097046
19,0.06333333333333334,7020,0.65,5,60,39,{'random': 1},{'random': 1},195.0,1.0,0.20999999999999996,62.999999999999986,random,10.642974615097046
17,0.056666666666666664,7020,0.65,5,60,39,{'random': 1},{'random': 1},195.0,1.0,0.20999999999999996,62.999999999999986,random,10.642974615097046
10,0.03333333333333333,7020,0.65,5,60,39,{'random': 1},{'random': 1},195.0,1.0,0.20999999999999996,62.999999999999986,random,10.642974615097046
11,0.11,630,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},17.5,0.25,0.17999999999999997,17.999999999999996,random,0.900601863861084
7,0.07,630,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},17.5,0.25,0.17999999999999997,17.999999999999996,random,0.900601863861084
12,0.12,630,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},17.5,0.25,0.17999999999999997,17.999999999999996,random,0.900601863861084
9,0.09,630,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},17.5,0.25,0.17999999999999997,17.999999999999996,random,0.900601863861084
10,0.1,1260,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},35.0,0.5,0.17999999999999997,17.999999999999996,random,1.9230704307556152
7,0.07,1260,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},35.0,0.5,0.17999999999999997,17.999999999999996,random,1.9230704307556152
9,0.09,1260,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},35.0,0.5,0.17999999999999997,17.999999999999996,random,1.9230704307556152
13,0.13,1260,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},35.0,0.5,0.17999999999999997,17.999999999999996,random,1.9230704307556152
4,0.04,1890,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},52.5,0.75,0.17999999999999997,17.999999999999996,random,2.7971901893615723
9,0.09,1890,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},52.5,0.75,0.17999999999999997,17.999999999999996,random,2.7971901893615723
6,0.06,1890,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},52.5,0.75,0.17999999999999997,17.999999999999996,random,2.7971901893615723
10,0.1,1890,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},52.5,0.75,0.17999999999999997,17.999999999999996,random,2.7971901893615723
3,0.03,2520,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},70.0,1.0,0.17999999999999997,17.999999999999996,random,3.6659343242645264
8,0.08,2520,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},70.0,1.0,0.17999999999999997,17.999999999999996,random,3.6659343242645264
3,0.03,2520,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},70.0,1.0,0.17999999999999997,17.999999999999996,random,3.6659343242645264
5,0.05,2520,0.7000000000000001,5,20,14,{'random': 1},{'random': 1},70.0,1.0,0.17999999999999997,17.999999999999996,random,3.6659343242645264
23,0.115,1260,0.7000000000000001,5,40,28,{'random': 1},{'random': 1},35.0,0.25,0.17999999999999997,35.99999999999999,random,1.809323787689209
10,0.05,1260,0.7000000000000001,5,40,28,{'random': 1},{'random': 1},35.0,0.25,0.17999999999999997,35.99999999999999,random,1.809323787689209
29,0.145,1260,0.7000000000000001,5,40,28,{'random': 1},{'random': 1},35.0,0.25,0.17999999999999997,35.99999999999999,random,1.809323787689209
24,0.12,1260,0.7000000000000001,5,40,28,{'random': 1},{'random': 1},35.0,0.25,0.17999999999999997,35.99999999999999,random,1.809323787689209
18,0.09,2520,0.7000000000000001,5,40,28,{'random': 1},{'random': 1},70.0,0.5,0.17999999999999997,35.99999999999999,random,3.5982985496520996
18,0.09,2520,0.7000000000000001,5,40,28,{'random': 1},{'random': 1},70.0,0.5,0.17999999999999997,35.99999999999999,random,3.5982985496520996
